id,value
Nepal.PN2.Bara.Adarsha Kotwal RM.Ward_4,1.2.3.7.4
Nepal.PN2.Bara.Adarsha Kotwal RM.Ward_5,1.2.3.7.5
Nepal.PN2.Bara.Adarsha Kotwal RM.Ward_6,1.2.3.7.6
Nepal.PN2.Bara.Adarsha Kotwal RM.Ward_7,1.2.3.7.7
Nepal.PN2.Bara.Adarsha Kotwal RM.Ward_8,1.2.3.7.8
Nepal.PN2.Bara.Karaiya Mai RM,1.2.3.8
Nepal.PN2.Bara.Karaiya Mai RM.Ward_1,1.2.3.8.1
Nepal.PN2.Bara.Karaiya Mai RM.Ward_2,1.2.3.8.2
Nepal.PN2.Bara.Karaiya Mai RM.Ward_3,1.2.3.8.3
Nepal.PN2.Bara.Karaiya Mai RM.Ward_4,1.2.3.8.4
Nepal.PN2.Bara.Karaiya Mai RM.Ward_5,1.2.3.8.5
Nepal.PN2.Bara.Karaiya Mai RM.Ward_6,1.2.3.8.6
Nepal.PN2.Bara.Karaiya Mai RM.Ward_7,1.2.3.8.7
Nepal.PN2.Bara.Karaiya Mai RM.Ward_8,1.2.3.8.8
Nepal.PN2.Bara.Devtaal RM,1.2.3.9
Nepal.PN2.Bara.Devtaal RM.Ward_1,1.2.3.9.1
Nepal.PN2.Bara.Devtaal RM.Ward_2,1.2.3.9.2
Nepal.PN2.Bara.Devtaal RM.Ward_3,1.2.3.9.3
Nepal.PN2.Bara.Devtaal RM.Ward_4,1.2.3.9.4
Nepal.PN2.Bara.Devtaal RM.Ward_5,1.2.3.9.5
Nepal.PN2.Bara.Devtaal RM.Ward_6,1.2.3.9.6
Nepal.PN2.Bara.Devtaal RM.Ward_7,1.2.3.9.7
Nepal.PN2.Bara.PachaRouta RM,1.2.3.10
Nepal.PN2.Bara.PachaRouta RM.Ward_1,1.2.3.10.1
Nepal.PN2.Bara.PachaRouta RM.Ward_2,1.2.3.10.2
Nepal.PN2.Bara.PachaRouta RM.Ward_3,1.2.3.10.3
Nepal.PN2.Bara.PachaRouta RM.Ward_4,1.2.3.10.4
Nepal.PN2.Bara.PachaRouta RM.Ward_5,1.2.3.10.5
Nepal.PN2.Bara.PachaRouta RM.Ward_6,1.2.3.10.6
Nepal.PN2.Bara.PachaRouta RM.Ward_7,1.2.3.10.7
Nepal.PN2.Bara.PachaRouta RM.Ward_8,1.2.3.10.8
Nepal.PN2.Bara.PachaRouta RM.Ward_9,1.2.3.10.9
Nepal.PN2.Bara.Parawanipur RM,1.2.3.11
Nepal.PN2.Bara.Parawanipur RM.Ward_1,1.2.3.11.1
Nepal.PN2.Bara.Parawanipur RM.Ward_2,1.2.3.11.2
Nepal.PN2.Bara.Parawanipur RM.Ward_3,1.2.3.11.3
Nepal.PN2.Bara.Parawanipur RM.Ward_4,1.2.3.11.4
Nepal.PN2.Bara.Parawanipur RM.Ward_5,1.2.3.11.5
Nepal.PN2.Bara.Parawanipur RM.Ward_6,1.2.3.11.6
Nepal.PN2.Bara.Parawanipur RM.Ward_7,1.2.3.11.7
Nepal.PN2.Bara.Parawanipur RM.Ward_8,1.2.3.11.8
Nepal.PN2.Bara.Parawanipur RM.Ward_9,1.2.3.11.9
Nepal.PN2.Bara.Prasouni RM,1.2.3.12
Nepal.PN2.Bara.Prasouni RM.Ward_1,1.2.3.12.1
Nepal.PN2.Bara.Prasouni RM.Ward_2,1.2.3.12.2
Nepal.PN2.Bara.Prasouni RM.Ward_3,1.2.3.12.3
Nepal.PN2.Bara.Prasouni RM.Ward_4,1.2.3.12.4
Nepal.PN2.Bara.Prasouni RM.Ward_5,1.2.3.12.5
Nepal.PN2.Bara.Prasouni RM.Ward_6,1.2.3.12.6
Nepal.PN2.Bara.Prasouni RM.Ward_7,1.2.3.12.7
Nepal.PN2.Bara.Pheta RM,1.2.3.13
Nepal.PN2.Bara.Pheta RM.Ward_1,1.2.3.13.1
Nepal.PN2.Bara.Pheta RM.Ward_2,1.2.3.13.2
Nepal.PN2.Bara.Pheta RM.Ward_3,1.2.3.13.3
Nepal.PN2.Bara.Pheta RM.Ward_4,1.2.3.13.4
Nepal.PN2.Bara.Pheta RM.Ward_5,1.2.3.13.5
Nepal.PN2.Bara.Pheta RM.Ward_6,1.2.3.13.6
Nepal.PN2.Bara.Pheta RM.Ward_7,1.2.3.13.7
Nepal.PN2.Bara.Pheta RM.Ward_8,1.2.3.13.8
Nepal.PN2.Bara.Bara Gadhi,1.2.3.14
Nepal.PN2.Bara.Bara Gadhi.Ward_1,1.2.3.14.1
Nepal.PN2.Bara.Bara Gadhi.Ward_2,1.2.3.14.2
Nepal.PN2.Bara.Bara Gadhi.Ward_3,1.2.3.14.3
Nepal.PN2.Bara.Bara Gadhi.Ward_4,1.2.3.14.4
Nepal.PN2.Bara.Bara Gadhi.Ward_5,1.2.3.14.5
Nepal.PN2.Bara.Bara Gadhi.Ward_6,1.2.3.14.6
Nepal.PN2.Bara.Subarna RM,1.2.3.15
Nepal.PN2.Bara.Subarna RM.Ward_1,1.2.3.15.1
Nepal.PN2.Bara.Subarna RM.Ward_2,1.2.3.15.2
Nepal.PN2.Bara.Subarna RM.Ward_3,1.2.3.15.3
Nepal.PN2.Bara.Subarna RM.Ward_4,1.2.3.15.4
Nepal.PN2.Bara.Subarna RM.Ward_5,1.2.3.15.5
Nepal.PN2.Bara.Subarna RM.Ward_6,1.2.3.15.6
Nepal.PN2.Bara.Subarna RM.Ward_7,1.2.3.15.7
Nepal.PN2.Bara.Subarna RM.Ward_8,1.2.3.15.8
Nepal.PN2.Siraha,1.2.4
Nepal.PN2.Siraha.Lahan MCP,1.2.4.1
Nepal.PN2.Siraha.Lahan MCP.Ward_1,1.2.4.1.1
Nepal.PN2.Siraha.Lahan MCP.Ward_2,1.2.4.1.2
Nepal.PN2.Siraha.Lahan MCP.Ward_3,1.2.4.1.3
Nepal.PN2.Siraha.Lahan MCP.Ward_4,1.2.4.1.4
Nepal.PN2.Siraha.Lahan MCP.Ward_5,1.2.4.1.5
Nepal.PN2.Siraha.Lahan MCP.Ward_6,1.2.4.1.6
Nepal.PN2.Siraha.Lahan MCP.Ward_7,1.2.4.1.7
Nepal.PN2.Siraha.Lahan MCP.Ward_8,1.2.4.1.8
Nepal.PN2.Siraha.Lahan MCP.Ward_9,1.2.4.1.9
Nepal.PN2.Siraha.Lahan MCP.Ward_10,1.2.4.1.10
Nepal.PN2.Siraha.Lahan MCP.Ward_11,1.2.4.1.11
Nepal.PN2.Siraha.Lahan MCP.Ward_12,1.2.4.1.12
Nepal.PN2.Siraha.Lahan MCP.Ward_13,1.2.4.1.13
Nepal.PN2.Siraha.Lahan MCP.Ward_14,1.2.4.1.14
Nepal.PN2.Siraha.Lahan MCP.Ward_15,1.2.4.1.15
Nepal.PN2.Siraha.Lahan MCP.Ward_16,1.2.4.1.16
Nepal.PN2.Siraha.Lahan MCP.Ward_17,1.2.4.1.17
Nepal.PN2.Siraha.Lahan MCP.Ward_18,1.2.4.1.18
Nepal.PN2.Siraha.Lahan MCP.Ward_19,1.2.4.1.19
Nepal.PN2.Siraha.Lahan MCP.Ward_20,1.2.4.1.20
Nepal.PN2.Siraha.Lahan MCP.Ward_21,1.2.4.1.21
Nepal.PN2.Siraha.Lahan MCP.Ward_22,1.2.4.1.22
Nepal.PN2.Siraha.Lahan MCP.Ward_23,1.2.4.1.23
Nepal.PN2.Siraha.Lahan MCP.Ward_24,1.2.4.1.24
Nepal.PN2.Siraha.DhangadhiMai MCP,1.2.4.2
Nepal.PN2.Siraha.DhangadhiMai MCP.Ward_1,1.2.4.2.1
Nepal.PN2.Siraha.DhangadhiMai MCP.Ward_2,1.2.4.2.2
Nepal.PN2.Siraha.DhangadhiMai MCP.Ward_3,1.2.4.2.3
Nepal.PN2.Siraha.DhangadhiMai MCP.Ward_4,1.2.4.2.4
Nepal.PN2.Siraha.DhangadhiMai MCP.Ward_5,1.2.4.2.5
Nepal.PN2.Siraha.DhangadhiMai MCP.Ward_6,1.2.4.2.6
Nepal.PN2.Siraha.DhangadhiMai MCP.Ward_7,1.2.4.2.7
Nepal.PN2.Siraha.DhangadhiMai MCP.Ward_8,1.2.4.2.8
Nepal.PN2.Siraha.DhangadhiMai MCP.Ward_9,1.2.4.2.9
Nepal.PN2.Siraha.DhangadhiMai MCP.Ward_10,1.2.4.2.10
Nepal.PN2.Siraha.DhangadhiMai MCP.Ward_11,1.2.4.2.11
Nepal.PN2.Siraha.DhangadhiMai MCP.Ward_12,1.2.4.2.12
Nepal.PN2.Siraha.DhangadhiMai MCP.Ward_13,1.2.4.2.13
Nepal.PN2.Siraha.DhangadhiMai MCP.Ward_14,1.2.4.2.14
Nepal.PN2.Siraha.Siraha MCP,1.2.4.3
Nepal.PN2.Siraha.Siraha MCP.Ward_1,1.2.4.3.1
Nepal.PN2.Siraha.Siraha MCP.Ward_2,1.2.4.3.2
Nepal.PN2.Siraha.Siraha MCP.Ward_3,1.2.4.3.3
Nepal.PN2.Siraha.Siraha MCP.Ward_4,1.2.4.3.4
Nepal.PN2.Siraha.Siraha MCP.Ward_5,1.2.4.3.5
Nepal.PN2.Siraha.Siraha MCP.Ward_6,1.2.4.3.6
Nepal.PN2.Siraha.Siraha MCP.Ward_7,1.2.4.3.7
Nepal.PN2.Siraha.Siraha MCP.Ward_8,1.2.4.3.8
Nepal.PN2.Siraha.Siraha MCP.Ward_9,1.2.4.3.9
Nepal.PN2.Siraha.Siraha MCP.Ward_10,1.2.4.3.10
Nepal.PN2.Siraha.Siraha MCP.Ward_11,1.2.4.3.11
Nepal.PN2.Siraha.Siraha MCP.Ward_12,1.2.4.3.12
Nepal.PN2.Siraha.Siraha MCP.Ward_13,1.2.4.3.13
Nepal.PN2.Siraha.Siraha MCP.Ward_14,1.2.4.3.14
Nepal.PN2.Siraha.Siraha MCP.Ward_15,1.2.4.3.15
Nepal.PN2.Siraha.Siraha MCP.Ward_16,1.2.4.3.16
Nepal.PN2.Siraha.Siraha MCP.Ward_17,1.2.4.3.17
Nepal.PN2.Siraha.Siraha MCP.Ward_18,1.2.4.3.18
Nepal.PN2.Siraha.Siraha MCP.Ward_19,1.2.4.3.19
Nepal.PN2.Siraha.Siraha MCP.Ward_20,1.2.4.3.20
Nepal.PN2.Siraha.Siraha MCP.Ward_21,1.2.4.3.21
Nepal.PN2.Siraha.Siraha MCP.Ward_22,1.2.4.3.22
Nepal.PN2.Siraha.GolBazaar MCP,1.2.4.4
Nepal.PN2.Siraha.GolBazaar MCP.Ward_1,1.2.4.4.1
Nepal.PN2.Siraha.GolBazaar MCP.Ward_2,1.2.4.4.2
Nepal.PN2.Siraha.GolBazaar MCP.Ward_3,1.2.4.4.3
Nepal.PN2.Siraha.GolBazaar MCP.Ward_4,1.2.4.4.4
Nepal.PN2.Siraha.GolBazaar MCP.Ward_5,1.2.4.4.5
Nepal.PN2.Siraha.GolBazaar MCP.Ward_6,1.2.4.4.6
Nepal.PN2.Siraha.GolBazaar MCP.Ward_7,1.2.4.4.7
Nepal.PN2.Siraha.GolBazaar MCP.Ward_8,1.2.4.4.8
Nepal.PN2.Siraha.GolBazaar MCP.Ward_9,1.2.4.4.9
Nepal.PN2.Siraha.GolBazaar MCP.Ward_10,1.2.4.4.10
Nepal.PN2.Siraha.GolBazaar MCP.Ward_11,1.2.4.4.11
Nepal.PN2.Siraha.GolBazaar MCP.Ward_12,1.2.4.4.12
Nepal.PN2.Siraha.GolBazaar MCP.Ward_13,1.2.4.4.13
Nepal.PN2.Siraha.Mirchaiya MCP,1.2.4.5
Nepal.PN2.Siraha.Mirchaiya MCP.Ward_1,1.2.4.5.1
Nepal.PN2.Siraha.Mirchaiya MCP.Ward_2,1.2.4.5.2
Nepal.PN2.Siraha.Mirchaiya MCP.Ward_3,1.2.4.5.3
Nepal.PN2.Siraha.Mirchaiya MCP.Ward_4,1.2.4.5.4
Nepal.PN2.Siraha.Mirchaiya MCP.Ward_5,1.2.4.5.5
Nepal.PN2.Siraha.Mirchaiya MCP.Ward_6,1.2.4.5.6
Nepal.PN2.Siraha.Mirchaiya MCP.Ward_7,1.2.4.5.7
Nepal.PN2.Siraha.Mirchaiya MCP.Ward_8,1.2.4.5.8
Nepal.PN2.Siraha.Mirchaiya MCP.Ward_9,1.2.4.5.9
Nepal.PN2.Siraha.Mirchaiya MCP.Ward_10,1.2.4.5.10
Nepal.PN2.Siraha.Mirchaiya MCP.Ward_11,1.2.4.5.11
Nepal.PN2.Siraha.Mirchaiya MCP.Ward_12,1.2.4.5.12
Nepal.PN2.Siraha.Kalyanpur MCP,1.2.4.6
Nepal.PN2.Siraha.Kalyanpur MCP.Ward_1,1.2.4.6.1
Nepal.PN2.Siraha.Kalyanpur MCP.Ward_2,1.2.4.6.2
Nepal.PN2.Siraha.Kalyanpur MCP.Ward_3,1.2.4.6.3
Nepal.PN2.Siraha.Kalyanpur MCP.Ward_4,1.2.4.6.4
Nepal.PN2.Siraha.Kalyanpur MCP.Ward_5,1.2.4.6.5
Nepal.PN2.Siraha.Kalyanpur MCP.Ward_6,1.2.4.6.6
Nepal.PN2.Siraha.Kalyanpur MCP.Ward_7,1.2.4.6.7
Nepal.PN2.Siraha.Kalyanpur MCP.Ward_8,1.2.4.6.8
Nepal.PN2.Siraha.Kalyanpur MCP.Ward_9,1.2.4.6.9
Nepal.PN2.Siraha.Kalyanpur MCP.Ward_10,1.2.4.6.10
Nepal.PN2.Siraha.Kalyanpur MCP.Ward_11,1.2.4.6.11
Nepal.PN2.Siraha.Kalyanpur MCP.Ward_12,1.2.4.6.12
Nepal.PN2.Siraha.Bhagawanpur RM,1.2.4.7
Nepal.PN2.Siraha.Bhagawanpur RM.Ward_1,1.2.4.7.1
Nepal.PN2.Siraha.Bhagawanpur RM.Ward_2,1.2.4.7.2
Nepal.PN2.Siraha.Bhagawanpur RM.Ward_3,1.2.4.7.3
Nepal.PN2.Siraha.Bhagawanpur RM.Ward_4,1.2.4.7.4
Nepal.PN2.Siraha.Bhagawanpur RM.Ward_5,1.2.4.7.5
Nepal.PN2.Siraha.Aaurahi RM,1.2.4.8
Nepal.PN2.Siraha.Aaurahi RM.Ward_1,1.2.4.8.1
Nepal.PN2.Siraha.Aaurahi RM.Ward_2,1.2.4.8.2
Nepal.PN2.Siraha.Aaurahi RM.Ward_3,1.2.4.8.3
Nepal.PN2.Siraha.Aaurahi RM.Ward_4,1.2.4.8.4
Nepal.PN2.Siraha.Aaurahi RM.Ward_5,1.2.4.8.5
Nepal.PN2.Siraha.Bishnupur RM,1.2.4.9
Nepal.PN2.Siraha.Bishnupur RM.Ward_1,1.2.4.9.1
Nepal.PN2.Siraha.Bishnupur RM.Ward_2,1.2.4.9.2
Nepal.PN2.Siraha.Bishnupur RM.Ward_3,1.2.4.9.3
Nepal.PN2.Siraha.Bishnupur RM.Ward_4,1.2.4.9.4
Nepal.PN2.Siraha.Bishnupur RM.Ward_5,1.2.4.9.5
Nepal.PN2.Siraha.Sukhipur RM,1.2.4.10
Nepal.PN2.Siraha.Sukhipur RM.Ward_1,1.2.4.10.1
Nepal.PN2.Siraha.Sukhipur RM.Ward_2,1.2.4.10.2
Nepal.PN2.Siraha.Sukhipur RM.Ward_3,1.2.4.10.3
Nepal.PN2.Siraha.Sukhipur RM.Ward_4,1.2.4.10.4
Nepal.PN2.Siraha.Sukhipur RM.Ward_5,1.2.4.10.5
Nepal.PN2.Siraha.Sukhipur RM.Ward_6,1.2.4.10.6
Nepal.PN2.Siraha.Sukhipur RM.Ward_7,1.2.4.10.7
Nepal.PN2.Siraha.Sukhipur RM.Ward_8,1.2.4.10.8
Nepal.PN2.Siraha.Karjanha RM,1.2.4.11
Nepal.PN2.Siraha.Karjanha RM.Ward_1,1.2.4.11.1
Nepal.PN2.Siraha.Karjanha RM.Ward_2,1.2.4.11.2
Nepal.PN2.Siraha.Karjanha RM.Ward_3,1.2.4.11.3
Nepal.PN2.Siraha.Karjanha RM.Ward_4,1.2.4.11.4
Nepal.PN2.Siraha.Karjanha RM.Ward_5,1.2.4.11.5
Nepal.PN2.Siraha.Karjanha RM.Ward_6,1.2.4.11.6
Nepal.PN2.Siraha.Karjanha RM.Ward_7,1.2.4.11.7
Nepal.PN2.Siraha.Bariyarpatti RM,1.2.4.12
Nepal.PN2.Siraha.Bariyarpatti RM.Ward_1,1.2.4.12.1
Nepal.PN2.Siraha.Bariyarpatti RM.Ward_2,1.2.4.12.2
Nepal.PN2.Siraha.Bariyarpatti RM.Ward_3,1.2.4.12.3
Nepal.PN2.Siraha.Bariyarpatti RM.Ward_4,1.2.4.12.4
Nepal.PN2.Siraha.Bariyarpatti RM.Ward_5,1.2.4.12.5
Nepal.PN2.Siraha.Laxmipur Patari RM,1.2.4.13
Nepal.PN2.Siraha.Laxmipur Patari RM.Ward_1,1.2.4.13.1
Nepal.PN2.Siraha.Laxmipur Patari RM.Ward_2,1.2.4.13.2
Nepal.PN2.Siraha.Laxmipur Patari RM.Ward_3,1.2.4.13.3
Nepal.PN2.Siraha.Laxmipur Patari RM.Ward_4,1.2.4.13.4
Nepal.PN2.Siraha.Laxmipur Patari RM.Ward_5,1.2.4.13.5
Nepal.PN2.Siraha.Laxmipur Patari RM.Ward_6,1.2.4.13.6
Nepal.PN2.Siraha.Naraha RM,1.2.4.14
Nepal.PN2.Siraha.Naraha RM.Ward_1,1.2.4.14.1
Nepal.PN2.Siraha.Naraha RM.Ward_2,1.2.4.14.2
Nepal.PN2.Siraha.Naraha RM.Ward_3,1.2.4.14.3
Nepal.PN2.Siraha.Naraha RM.Ward_4,1.2.4.14.4
Nepal.PN2.Siraha.Naraha RM.Ward_5,1.2.4.14.5
Nepal.PN2.Siraha.Sakhuwanankarkatti RM,1.2.4.15
Nepal.PN2.Siraha.Sakhuwanankarkatti RM.Ward_1,1.2.4.15.1
Nepal.PN2.Siraha.Sakhuwanankarkatti RM.Ward_2,1.2.4.15.2
Nepal.PN2.Siraha.Sakhuwanankarkatti RM.Ward_3,1.2.4.15.3
Nepal.PN2.Siraha.Sakhuwanankarkatti RM.Ward_4,1.2.4.15.4
Nepal.PN2.Siraha.Sakhuwanankarkatti RM.Ward_5,1.2.4.15.5
Nepal.PN2.Siraha.Arnama RM,1.2.4.16
Nepal.PN2.Siraha.Arnama RM.Ward_1,1.2.4.16.1
Nepal.PN2.Siraha.Arnama RM.Ward_2,1.2.4.16.2
Nepal.PN2.Siraha.Arnama RM.Ward_3,1.2.4.16.3
Nepal.PN2.Siraha.Arnama RM.Ward_4,1.2.4.16.4
Nepal.PN2.Siraha.Arnama RM.Ward_5,1.2.4.16.5
Nepal.PN2.Siraha.Nawarajpur RM,1.2.4.17
Nepal.PN2.Siraha.Nawarajpur RM.Ward_1,1.2.4.17.1
Nepal.PN2.Siraha.Nawarajpur RM.Ward_2,1.2.4.17.2
Nepal.PN2.Siraha.Nawarajpur RM.Ward_3,1.2.4.17.3
Nepal.PN2.Siraha.Nawarajpur RM.Ward_4,1.2.4.17.4
Nepal.PN2.Siraha.Nawarajpur RM.Ward_5,1.2.4.17.5
Nepal.PN2.Dhanusha,1.2.5
Nepal.PN2.Dhanusha.Janakpur SMCP,1.2.5.1
Nepal.PN2.Dhanusha.Janakpur SMCP.Ward_1,1.2.5.1.1
Nepal.PN2.Dhanusha.Janakpur SMCP.Ward_2,1.2.5.1.2
Nepal.PN2.Dhanusha.Janakpur SMCP.Ward_3,1.2.5.1.3
Nepal.PN2.Dhanusha.Janakpur SMCP.Ward_4,1.2.5.1.4
Nepal.PN2.Dhanusha.Janakpur SMCP.Ward_5,1.2.5.1.5
Nepal.PN2.Dhanusha.Janakpur SMCP.Ward_6,1.2.5.1.6
Nepal.PN2.Dhanusha.Janakpur SMCP.Ward_7,1.2.5.1.7
Nepal.PN2.Dhanusha.Janakpur SMCP.Ward_8,1.2.5.1.8
Nepal.PN2.Dhanusha.Janakpur SMCP.Ward_9,1.2.5.1.9
Nepal.PN2.Dhanusha.Janakpur SMCP.Ward_10,1.2.5.1.10
Nepal.PN2.Dhanusha.Janakpur SMCP.Ward_11,1.2.5.1.11
Nepal.PN2.Dhanusha.Janakpur SMCP.Ward_12,1.2.5.1.12
Nepal.PN2.Dhanusha.Janakpur SMCP.Ward_13,1.2.5.1.13
Nepal.PN2.Dhanusha.Janakpur SMCP.Ward_14,1.2.5.1.14
Nepal.PN2.Dhanusha.Janakpur SMCP.Ward_15,1.2.5.1.15
Nepal.PN2.Dhanusha.Janakpur SMCP.Ward_16,1.2.5.1.16
Nepal.PN2.Dhanusha.Janakpur SMCP.Ward_17,1.2.5.1.17
Nepal.PN2.Dhanusha.Janakpur SMCP.Ward_18,1.2.5.1.18
Nepal.PN2.Dhanusha.Janakpur SMCP.Ward_19,1.2.5.1.19
Nepal.PN2.Dhanusha.Janakpur SMCP.Ward_20,1.2.5.1.20
Nepal.PN2.Dhanusha.Janakpur SMCP.Ward_21,1.2.5.1.21
Nepal.PN2.Dhanusha.Janakpur SMCP.Ward_22,1.2.5.1.22
Nepal.PN2.Dhanusha.Janakpur SMCP.Ward_23,1.2.5.1.23
Nepal.PN2.Dhanusha.Janakpur SMCP.Ward_24,1.2.5.1.24
Nepal.PN2.Dhanusha.Chhireshwarnath MCP,1.2.5.2
Nepal.PN2.Dhanusha.Chhireshwarnath MCP.Ward_1,1.2.5.2.1
Nepal.PN2.Dhanusha.Chhireshwarnath MCP.Ward_2,1.2.5.2.2
Nepal.PN2.Dhanusha.Chhireshwarnath MCP.Ward_3,1.2.5.2.3
Nepal.PN2.Dhanusha.Chhireshwarnath MCP.Ward_4,1.2.5.2.4
Nepal.PN2.Dhanusha.Chhireshwarnath MCP.Ward_5,1.2.5.2.5
Nepal.PN2.Dhanusha.Chhireshwarnath MCP.Ward_6,1.2.5.2.6
Nepal.PN2.Dhanusha.Chhireshwarnath MCP.Ward_7,1.2.5.2.7
Nepal.PN2.Dhanusha.Chhireshwarnath MCP.Ward_8,1.2.5.2.8
Nepal.PN2.Dhanusha.Chhireshwarnath MCP.Ward_9,1.2.5.2.9
Nepal.PN2.Dhanusha.Chhireshwarnath MCP.Ward_10,1.2.5.2.10
Nepal.PN2.Dhanusha.Chhireshwarnath MCP.Ward_11,1.2.5.2.11
Nepal.PN2.Dhanusha.Ganeshman Charnath MCP,1.2.5.3
Nepal.PN2.Dhanusha.Ganeshman Charnath MCP.Ward_1,1.2.5.3.1
Nepal.PN2.Dhanusha.Ganeshman Charnath MCP.Ward_2,1.2.5.3.2
Nepal.PN2.Dhanusha.Ganeshman Charnath MCP.Ward_3,1.2.5.3.3
Nepal.PN2.Dhanusha.Ganeshman Charnath MCP.Ward_4,1.2.5.3.4
Nepal.PN2.Dhanusha.Ganeshman Charnath MCP.Ward_5,1.2.5.3.5
Nepal.PN2.Dhanusha.Ganeshman Charnath MCP.Ward_6,1.2.5.3.6
Nepal.PN2.Dhanusha.Ganeshman Charnath MCP.Ward_7,1.2.5.3.7
Nepal.PN2.Dhanusha.Ganeshman Charnath MCP.Ward_8,1.2.5.3.8
Nepal.PN2.Dhanusha.Ganeshman Charnath MCP.Ward_9,1.2.5.3.9
Nepal.PN2.Dhanusha.Ganeshman Charnath MCP.Ward_10,1.2.5.3.10
Nepal.PN2.Dhanusha.Ganeshman Charnath MCP.Ward_11,1.2.5.3.11
Nepal.PN2.Dhanusha.Dhanusadham MCP,1.2.5.4
Nepal.PN2.Dhanusha.Dhanusadham MCP.Ward_1,1.2.5.4.1
Nepal.PN2.Dhanusha.Dhanusadham MCP.Ward_2,1.2.5.4.2
Nepal.PN2.Dhanusha.Dhanusadham MCP.Ward_3,1.2.5.4.3
Nepal.PN2.Dhanusha.Dhanusadham MCP.Ward_4,1.2.5.4.4
Nepal.PN2.Dhanusha.Dhanusadham MCP.Ward_5,1.2.5.4.5
Nepal.PN2.Dhanusha.Dhanusadham MCP.Ward_6,1.2.5.4.6
Nepal.PN2.Dhanusha.Dhanusadham MCP.Ward_7,1.2.5.4.7
Nepal.PN2.Dhanusha.Dhanusadham MCP.Ward_8,1.2.5.4.8
Nepal.PN2.Dhanusha.Dhanusadham MCP.Ward_9,1.2.5.4.9
Nepal.PN2.Dhanusha.Nagaraen Municipality,1.2.5.5
Nepal.PN2.Dhanusha.Nagaraen Municipality.Ward_1,1.2.5.5.1
Nepal.PN2.Dhanusha.Nagaraen Municipality.Ward_2,1.2.5.5.2
Nepal.PN2.Dhanusha.Nagaraen Municipality.Ward_3,1.2.5.5.3
Nepal.PN2.Dhanusha.Nagaraen Municipality.Ward_4,1.2.5.5.4
Nepal.PN2.Dhanusha.Nagaraen Municipality.Ward_5,1.2.5.5.5
Nepal.PN2.Dhanusha.Nagaraen Municipality.Ward_6,1.2.5.5.6
Nepal.PN2.Dhanusha.Nagaraen Municipality.Ward_7,1.2.5.5.7
Nepal.PN2.Dhanusha.Nagaraen Municipality.Ward_8,1.2.5.5.8
Nepal.PN2.Dhanusha.Nagaraen Municipality.Ward_9,1.2.5.5.9
Nepal.PN2.Dhanusha.Nagaraen Municipality.Ward_10,1.2.5.5.10
Nepal.PN2.Dhanusha.Bideh MCP,1.2.5.6
Nepal.PN2.Dhanusha.Bideh MCP.Ward_1,1.2.5.6.1
Nepal.PN2.Dhanusha.Bideh MCP.Ward_2,1.2.5.6.2
Nepal.PN2.Dhanusha.Bideh MCP.Ward_3,1.2.5.6.3
Nepal.PN2.Dhanusha.Bideh MCP.Ward_4,1.2.5.6.4
Nepal.PN2.Dhanusha.Bideh MCP.Ward_5,1.2.5.6.5
Nepal.PN2.Dhanusha.Bideh MCP.Ward_6,1.2.5.6.6
Nepal.PN2.Dhanusha.Bideh MCP.Ward_7,1.2.5.6.7
Nepal.PN2.Dhanusha.Bideh MCP.Ward_8,1.2.5.6.8
Nepal.PN2.Dhanusha.Bideh MCP.Ward_9,1.2.5.6.9
Nepal.PN2.Dhanusha.Bideh MCP.Ward_10,1.2.5.6.10
Nepal.PN2.Dhanusha.Mithila MCP,1.2.5.7
Nepal.PN2.Dhanusha.Mithila MCP.Ward_1,1.2.5.7.1
Nepal.PN2.Dhanusha.Mithila MCP.Ward_2,1.2.5.7.2
Nepal.PN2.Dhanusha.Mithila MCP.Ward_3,1.2.5.7.3
Nepal.PN2.Dhanusha.Mithila MCP.Ward_4,1.2.5.7.4
Nepal.PN2.Dhanusha.Mithila MCP.Ward_5,1.2.5.7.5
Nepal.PN2.Dhanusha.Mithila MCP.Ward_6,1.2.5.7.6
Nepal.PN2.Dhanusha.Mithila MCP.Ward_7,1.2.5.7.7
Nepal.PN2.Dhanusha.Mithila MCP.Ward_8,1.2.5.7.8
Nepal.PN2.Dhanusha.Mithila MCP.Ward_9,1.2.5.7.9
Nepal.PN2.Dhanusha.Mithila MCP.Ward_10,1.2.5.7.10
Nepal.PN2.Dhanusha.Shahid Nagar MCP,1.2.5.8
Nepal.PN2.Dhanusha.Shahid Nagar MCP.Ward_1,1.2.5.8.1
Nepal.PN2.Dhanusha.Shahid Nagar MCP.Ward_2,1.2.5.8.2
Nepal.PN2.Dhanusha.Shahid Nagar MCP.Ward_3,1.2.5.8.3
Nepal.PN2.Dhanusha.Shahid Nagar MCP.Ward_4,1.2.5.8.4
Nepal.PN2.Dhanusha.Shahid Nagar MCP.Ward_5,1.2.5.8.5
Nepal.PN2.Dhanusha.Shahid Nagar MCP.Ward_6,1.2.5.8.6
Nepal.PN2.Dhanusha.Shahid Nagar MCP.Ward_7,1.2.5.8.7
Nepal.PN2.Dhanusha.Shahid Nagar MCP.Ward_8,1.2.5.8.8
Nepal.PN2.Dhanusha.Shahid Nagar MCP.Ward_9,1.2.5.8.9
Nepal.PN2.Dhanusha.Sabaila MCP,1.2.5.9
Nepal.PN2.Dhanusha.Sabaila MCP.Ward_1,1.2.5.9.1
